,idx,energy,cnt_yellow_thr_105,variance_105,cnt_yellow_thr_120,variance_120
8791,13160,30,1086,8879,94,408
8792,13163,30,880,2751,10,6
8793,13164,30,1007,3100,109,352
8794,13165,30,742,575,130,234
8795,13168,30,813,2940,0,0
8796,13170,30,856,847,95,58
8797,13173,30,733,1766,0,0
8798,13174,30,1079,8154,9,1
8799,13176,30,926,2461,15,3
8800,13183,30,993,5548,94,88
8801,13186,30,1182,6027,89,125
8802,13189,30,871,1771,125,187
8803,13190,30,805,1521,70,309
8804,13192,30,922,3954,41,24
8805,13197,30,1133,1683,101,132
8806,13199,30,983,1579,58,32
8807,13204,30,745,1719,65,21
8808,13207,30,1010,3781,168,552
8809,13208,30,574,1032,0,0
8810,13210,30,720,2239,34,11
8811,13212,30,1015,2912,142,133
8812,13213,30,758,899,43,17
8813,13217,30,1064,886,24,189
8814,13218,30,844,2025,46,237
8815,13221,30,721,1291,13,22
8816,13224,30,1129,9345,3,0
8817,13225,30,768,1409,17,173
8818,13229,30,1107,1512,43,831
8819,13232,30,1108,4042,71,326
8820,13233,30,842,4156,0,0
8821,13235,30,909,3208,12,2
8822,13237,30,891,2944,14,3
8823,13239,30,774,1867,0,0
8824,13240,30,693,492,14,39
8825,13242,30,863,2321,19,455
8826,13243,30,961,1121,99,362
8827,13245,30,1045,2101,105,162
8828,13250,30,1035,3410,46,226
8829,13257,30,941,1899,73,148
8830,13260,30,850,981,26,84
8831,13262,30,1016,6123,4,1
8832,13264,30,861,2156,37,290
8833,13266,30,1155,3555,110,247
8834,13267,30,967,4118,75,132
8835,13268,30,751,1717,0,0
8836,13270,30,1157,7138,22,6597
8837,13271,30,876,1701,23,118
8838,13272,30,849,3702,0,0
8839,13273,30,1002,2347,20,396
8840,13276,30,706,784,0,0
8841,13277,30,1003,3183,75,94
8842,13280,30,889,4276,29,3
8843,13285,30,1026,2504,33,14
8844,13287,30,910,3728,0,0
8845,13292,30,904,1739,76,102
8846,13299,30,860,4006,1,0
8847,13304,30,767,1979,77,52
8848,13309,30,867,1188,72,456
8849,13310,30,992,3297,105,114
8850,13311,30,798,2802,0,0
8851,13314,30,818,1622,9,3
8852,13315,30,1029,9166,43,16
8853,13325,30,1107,4935,8,2
8854,13326,30,862,1609,51,13
8855,13327,30,633,692,2,0
8856,13335,30,784,2005,0,0
8857,13336,30,923,3419,37,682
8858,13337,30,886,8556,3,0
8859,13338,30,685,2532,0,0
8860,13339,30,730,403,24,8
8861,13342,30,1104,2051,51,82
8862,13343,30,892,2032,95,95
8863,13344,30,970,3772,5,2
8864,13346,30,1013,2433,53,373
8865,13348,30,992,3941,46,297
8866,13349,30,1283,3606,24,52
8867,13351,30,752,1394,0,0
8868,13352,30,956,4378,0,0
8869,13355,30,953,4141,105,407
8870,13359,30,1045,2105,161,216
8871,13360,30,936,6710,0,0
8872,13361,30,1071,5547,41,88
8873,13372,30,1125,1173,87,251
8874,13377,30,703,1413,12,1
8875,13384,30,507,355,0,0
8876,13385,30,854,5279,37,7
8877,13386,30,924,2114,0,0
8878,13388,30,1043,6087,44,45
8879,13389,30,1130,3815,31,362
8880,13390,30,1015,1294,117,142
8881,13391,30,1130,3664,81,346
8882,13392,30,895,3278,74,48
8883,13394,30,1010,5333,0,0
8884,13401,30,998,5212,75,395
8885,1160,10,298,132,0,0
8886,2995,10,304,131,0,0
8887,6649,10,279,106,29,5
8888,6654,10,301,108,0,0
8889,6656,10,287,103,2,0
8890,6657,10,289,114,13,3
8891,6660,10,308,123,0,0
8892,6663,10,312,138,1,0
8893,6664,10,283,96,0,0
8894,6667,10,311,120,23,6
8895,6668,10,301,125,5,0
8896,6675,10,323,122,0,0
8897,6678,10,295,113,3,0
8898,6680,10,333,130,0,0
8899,6684,10,323,127,18,7
8900,6688,10,296,110,7,0
8901,6689,10,290,104,4,0
8902,6690,10,343,160,0,0
8903,6692,10,341,169,52,14
8904,6696,10,315,134,14,9
8905,6697,10,321,134,1,0
8906,6701,10,303,110,0,0
8907,6702,10,308,117,0,0
8908,6708,10,293,128,13,4
8909,6709,10,287,102,0,0
8910,6723,10,291,118,7,3
8911,6724,10,294,127,14,3
8912,6728,10,320,131,3,0
8913,6729,10,331,173,33,14
8914,6730,10,311,114,0,0
8915,6735,10,334,164,0,0
8916,6737,10,289,110,0,0
8917,6744,10,280,105,6,1
8918,6746,10,320,144,3,0
8919,6750,10,288,103,1,0
8920,6754,10,353,188,11,3
8921,6755,10,298,123,23,7
8922,6756,10,323,166,18,14
8923,6757,10,314,134,2,0
8924,6762,10,320,117,0,0
8925,6763,10,295,109,6,7
8926,6767,10,311,115,0,0
8927,6773,10,277,103,15,4
8928,6776,10,314,141,0,0
8929,6779,10,300,124,2,0
8930,6782,10,309,115,0,0
8931,6783,10,305,118,0,0
8932,6784,10,293,120,0,0
8933,6785,10,324,140,22,6
8934,6786,10,315,116,1,0
8935,6788,10,282,100,8,1
8936,6791,10,343,211,57,12
8937,6795,10,346,150,1,0
8938,6796,10,310,129,45,10
8939,6798,10,291,102,0,0
8940,6800,10,266,96,11,4
8941,6805,10,311,125,0,0
8942,6818,10,311,133,25,9
8943,6823,10,309,116,7,5
8944,6824,10,312,124,29,5
8945,6825,10,309,126,1,0
8946,6831,10,274,92,0,0
8947,6833,10,297,125,11,1
8948,6836,10,307,114,0,0
8949,6841,10,324,129,0,0
8950,6845,10,278,101,5,0
8951,6849,10,330,137,0,0
8952,6852,10,297,113,0,0
8953,6856,10,258,91,0,0
8954,6857,10,318,122,0,0
8955,6866,10,288,100,0,0
8956,6874,10,299,112,0,0
8957,6877,10,286,106,0,0
8958,6878,10,312,127,13,6
8959,6880,10,294,105,0,0
8960,6886,10,270,96,2,0
8961,6890,10,340,168,22,9
8962,6892,10,294,114,0,0
8963,6894,10,273,100,30,6
8964,6897,10,291,114,14,3
8965,6901,10,249,88,1,0
8966,6908,10,294,122,7,2
8967,6910,10,330,130,0,0
8968,6911,10,330,122,0,0
8969,6913,10,294,116,0,0
8970,6915,10,297,109,0,0
8971,6916,10,320,138,6,1
8972,6918,10,282,104,2,0
8973,6920,10,307,123,0,0
8974,6921,10,327,136,14,6
8975,6927,10,325,173,38,10
8976,6933,10,302,112,6,0
8977,6938,10,299,108,0,0
8978,6947,10,295,114,0,0
8979,6951,10,317,133,18,7
8980,6958,10,308,105,0,0
8981,6964,10,287,112,0,0
8982,6966,10,297,121,22,6
8983,6972,10,314,126,4,5
8984,6976,10,303,111,21,7
8985,6980,10,298,109,0,0
8986,6985,10,305,125,19,7
8987,6987,10,275,104,2,0
8988,6990,10,326,127,17,4
8989,6993,10,328,153,18,9
8990,6996,10,297,121,20,4
8991,7004,10,274,87,0,0
8992,7008,10,284,100,0,0
8993,7020,10,248,90,30,3
8994,7021,10,301,131,8,3
8995,7022,10,329,131,0,0
8996,7025,10,287,110,1,0
8997,7029,10,303,161,29,11
8998,7030,10,285,99,0,0
8999,7033,10,282,98,3,0
9000,7039,10,290,106,0,0
9001,7041,10,282,105,19,4
9002,7046,10,329,121,0,0
9003,7048,10,296,102,0,0
9004,7049,10,294,108,0,0
9005,7050,10,302,123,15,4
9006,7051,10,321,128,0,0
9007,7052,10,292,107,0,0
9008,7055,10,307,112,5,1
9009,7056,10,309,133,14,7
9010,7059,10,266,104,5,4
9011,7060,10,319,137,14,6
9012,7062,10,333,153,0,0
9013,7063,10,279,107,2,0
9014,7064,10,300,104,0,0
9015,7068,10,263,100,13,3
9016,7075,10,269,98,12,2
9017,7076,10,337,153,29,11
9018,7078,10,300,109,0,0
9019,7080,10,321,131,10,10
9020,7086,10,303,110,0,0
9021,7088,10,287,103,0,0
9022,7091,10,300,132,8,1
9023,7092,10,341,127,0,0
9024,7095,10,301,131,0,0
9025,7098,10,291,113,0,0
9026,7100,10,292,95,0,0
9027,7107,10,270,97,0,0
9028,7111,10,369,214,4,0
9029,7112,10,284,98,0,0
9030,7113,10,313,111,0,0
9031,7116,10,302,115,12,8
9032,7118,10,305,113,0,0
9033,7120,10,277,98,2,0
9034,7125,10,316,123,3,2
9035,7126,10,305,124,5,2
9036,7139,10,313,139,2,0
9037,7146,10,359,205,44,16
9038,7147,10,299,104,0,0
9039,7148,10,295,108,0,0
9040,7149,10,298,115,10,2
9041,7150,10,291,112,2,0
9042,7153,10,299,115,16,4
9043,7157,10,298,110,4,1
9044,7160,10,314,146,4,1
9045,7161,10,300,114,3,0
9046,7164,10,321,129,0,0
9047,7165,10,284,92,1,0
9048,7170,10,248,85,13,1
9049,7173,10,300,111,0,0
9050,7175,10,333,139,0,0
9051,7176,10,286,104,15,4
9052,7186,10,308,115,3,0
9053,7187,10,342,166,20,14
9054,7197,10,295,120,23,5
9055,7201,10,292,125,13,1
9056,7204,10,313,134,9,7
9057,7206,10,294,110,0,0
9058,7209,10,281,101,0,0
9059,7216,10,293,107,0,0
9060,7218,10,310,119,21,8
9061,7220,10,282,100,6,1
9062,7223,10,294,112,0,0
9063,7224,10,302,145,21,6
9064,7228,10,312,126,0,0
9065,7229,10,290,95,0,0
9066,7231,10,302,110,0,0
9067,7233,10,308,145,11,2
9068,7236,10,314,114,1,0
9069,7247,10,273,96,14,1
9070,7254,10,325,169,38,12
9071,7258,10,326,154,3,6
9072,7268,10,310,120,5,1
9073,7269,10,282,108,20,4
9074,7270,10,311,146,30,10
9075,7274,10,309,136,0,0
9076,7276,10,300,133,26,6
9077,7279,10,328,119,0,0
9078,7280,10,275,108,10,3
9079,7283,10,322,132,8,2
9080,7284,10,295,116,8,0
9081,7285,10,258,88,13,12
9082,7286,10,329,147,0,0
9083,7287,10,262,98,13,2
9084,7292,10,314,136,5,1
9085,7293,10,297,113,0,0
9086,7298,10,300,114,3,0
9087,7306,10,309,115,0,0
9088,7309,10,322,123,5,1
9089,7311,10,287,124,35,7
9090,7319,10,340,146,1,0
9091,7320,10,328,124,0,0
9092,7323,10,317,124,4,0
9093,7339,10,325,116,0,0
9094,7341,10,298,155,28,4
9095,7344,10,304,114,3,0
9096,7348,10,340,161,0,0
9097,7350,10,345,158,8,4
9098,7351,10,293,114,0,0
9099,7354,10,285,103,7,2
9100,7355,10,291,95,0,0
9101,7356,10,342,156,26,6
9102,7361,10,279,112,1,0
9103,7366,10,366,220,35,12
9104,7369,10,322,127,0,0
9105,7374,10,337,140,1,0
9106,7376,10,301,116,0,0
9107,7377,10,275,99,3,0
9108,7379,10,313,119,0,0
9109,7384,10,313,129,1,0
9110,7385,10,328,148,5,1
9111,7387,10,313,148,14,8
9112,7390,10,332,187,39,12
9113,7391,10,298,98,0,0
9114,7394,10,288,105,0,0
9115,7395,10,308,105,0,0
9116,7396,10,291,111,6,5
9117,7399,10,303,114,9,0
9118,7400,10,308,101,0,0
9119,7404,10,292,112,0,0
9120,7406,10,317,144,4,0
9121,7413,10,304,149,11,8
9122,7415,10,301,115,0,0
9123,7421,10,308,109,1,0
9124,7424,10,314,125,7,2
9125,7425,10,315,158,21,7
9126,7428,10,267,94,1,0
9127,7433,10,310,115,0,0
9128,7438,10,347,168,44,14
9129,7439,10,303,113,0,0
9130,7444,10,366,172,0,0
9131,7447,10,279,105,0,0
9132,7454,10,321,130,0,0
9133,7455,10,265,95,23,4
9134,7459,10,307,112,0,0
9135,7464,10,324,134,0,0
9136,7466,10,318,115,0,0
9137,7467,10,319,120,0,0
9138,7468,10,287,107,2,0
9139,7472,10,279,100,0,0
9140,7478,10,327,146,0,0
9141,7483,10,280,106,3,0
9142,7486,10,299,121,10,2
9143,7487,10,293,107,0,0
9144,7488,10,329,141,3,0
9145,7489,10,302,123,31,10
9146,7492,10,333,158,61,16
9147,7496,10,298,119,20,8
9148,7499,10,300,123,0,0
9149,7503,10,342,141,0,0
9150,7504,10,316,132,0,0
9151,7508,10,317,126,0,0
9152,7510,10,306,112,4,1
9153,7511,10,311,114,0,0
9154,7514,10,314,150,23,5
9155,7515,10,316,160,8,2
9156,7517,10,301,111,12,3
9157,7531,10,314,128,0,0
9158,7535,10,288,111,0,0
9159,7536,10,281,115,7,0
9160,7542,10,346,179,7,1
9161,7543,10,276,98,7,3
9162,7547,10,298,154,14,2
9163,7548,10,293,111,4,0
9164,7549,10,335,147,0,0
9165,7550,10,363,238,15,4
9166,7552,10,336,183,5,1
9167,7553,10,270,99,9,1
9168,7556,10,302,110,0,0
9169,7557,10,269,104,16,5
9170,7559,10,339,163,34,8
9171,7561,10,306,105,0,0
9172,7567,10,294,128,8,2
9173,7575,10,303,116,20,5
9174,7576,10,280,99,0,0
9175,7580,10,268,99,4,0
9176,7582,10,293,111,0,0
9177,7586,10,290,102,0,0
9178,7594,10,305,128,1,0
9179,7595,10,331,176,13,15
9180,7596,10,297,118,6,4
9181,7602,10,292,110,0,0
9182,7603,10,268,102,20,2
9183,7604,10,297,113,0,0
9184,7605,10,276,102,8,0
9185,7606,10,246,90,30,5
9186,7607,10,300,135,22,7
9187,7620,10,282,105,10,1
9188,7621,10,307,134,1,0
9189,7622,10,277,91,0,0
9190,7624,10,293,114,0,0
9191,7630,10,284,99,0,0
9192,7632,10,294,111,8,7
9193,7634,10,279,94,0,0
9194,7637,10,314,120,0,0
9195,7638,10,286,108,9,1
9196,7640,10,291,106,0,0
9197,7642,10,304,111,0,0
9198,7644,10,336,135,0,0
9199,7651,10,291,110,0,0
9200,7652,10,281,106,0,0
9201,7653,10,313,118,5,2
9202,7654,10,339,139,4,1
9203,7655,10,323,122,0,0
9204,7656,10,281,103,5,3
9205,7660,10,312,123,0,0
9206,7662,10,314,128,6,1
9207,7666,10,318,152,2,0
9208,7669,10,306,127,5,0
9209,7671,10,303,105,0,0
9210,7674,10,290,107,11,1
9211,7675,10,322,140,30,13
9212,7677,10,324,123,0,0
9213,7678,10,357,184,11,3
9214,7680,10,299,130,20,6
9215,7683,10,291,114,10,2
9216,7688,10,290,117,30,6
9217,7689,10,319,177,42,18
9218,7696,10,288,104,0,0
9219,7699,10,299,131,17,3
9220,7702,10,294,108,1,0
9221,7705,10,305,111,2,0
9222,7708,10,288,98,0,0
9223,7709,10,327,142,9,3
9224,7717,10,327,139,6,1
9225,7720,10,302,115,1,0
9226,7721,10,280,112,23,9
9227,7723,10,323,135,43,9
9228,7724,10,279,107,12,3
9229,7725,10,301,105,0,0
9230,7727,10,288,112,7,2
9231,7728,10,311,142,7,0
9232,7734,10,320,147,0,0
9233,7735,10,272,104,19,3
9234,7736,10,285,102,4,1
9235,7740,10,286,111,0,0
9236,7741,10,311,116,0,0
9237,7745,10,309,129,11,4
9238,7750,10,276,111,7,2
9239,7752,10,300,118,0,0
9240,7753,10,296,106,0,0
9241,7754,10,314,117,0,0
9242,7763,10,306,130,6,2
9243,7764,10,296,112,0,0
9244,7765,10,280,103,13,2
9245,7766,10,322,124,0,0
9246,7768,10,298,123,17,5
9247,7777,10,311,124,0,0
9248,7782,10,266,97,16,2
9249,7784,10,308,115,0,0
9250,7788,10,319,123,24,5
9251,7789,10,292,141,35,7
9252,7791,10,299,111,0,0
9253,7796,10,323,127,4,0
9254,7797,10,301,112,0,0
9255,7798,10,300,118,1,0
9256,7801,10,311,116,0,0
9257,7802,10,291,102,0,0
9258,7806,10,315,142,2,0
9259,7807,10,291,101,4,3
9260,7810,10,313,114,1,0
9261,7814,10,280,111,28,6
9262,7815,10,311,123,4,0
9263,7819,10,320,148,8,6
9264,7820,10,357,154,0,0
9265,7821,10,302,113,3,3
9266,7823,10,266,95,8,2
9267,7827,10,338,126,0,0
9268,7828,10,338,150,0,0
9269,7830,10,284,98,0,0
9270,7832,10,336,163,3,2
9271,7834,10,272,94,0,0
9272,7835,10,283,114,13,3
9273,7843,10,267,91,3,0
9274,7845,10,253,90,0,0
9275,7847,10,337,190,50,19
9276,7848,10,308,160,32,6
9277,7849,10,264,87,0,0
9278,7850,10,278,109,2,0
9279,7856,10,287,106,0,0
9280,7858,10,245,90,9,3
9281,7860,10,312,116,0,0
9282,7861,10,298,110,0,0
9283,7863,10,295,101,0,0
9284,7864,10,294,138,9,3
9285,7866,10,304,120,8,2
9286,7869,10,291,108,6,3
9287,7871,10,305,112,0,0
9288,7879,10,292,114,15,3
9289,7886,10,306,107,0,0
9290,7887,10,322,111,0,0
9291,7890,10,292,108,0,0
9292,7892,10,301,110,6,1
9293,7894,10,291,112,0,0
9294,7895,10,295,108,6,2
9295,7897,10,262,96,1,0
9296,7901,10,267,95,3,0
9297,7907,10,327,148,17,3
9298,7908,10,270,90,0,0
9299,7911,10,287,115,28,6
9300,7920,10,304,118,31,9
9301,7925,10,312,117,11,4
9302,7928,10,286,102,4,0
9303,7931,10,300,122,0,0
9304,7940,10,288,107,14,2
9305,7941,10,286,104,0,0
9306,7943,10,315,127,14,4
9307,7947,10,341,173,11,16
9308,7948,10,294,112,10,1
9309,7953,10,321,114,0,0
9310,7958,10,326,154,35,10
9311,7960,10,315,138,18,6
9312,7961,10,294,108,0,0
9313,7963,10,279,106,18,4
9314,7967,10,299,109,7,1
9315,7972,10,305,128,0,0
9316,7977,10,304,154,39,10
9317,7979,10,293,128,7,3
9318,7984,10,288,119,13,6
9319,7985,10,330,119,0,0
9320,7987,10,280,102,5,0
9321,7988,10,289,102,0,0
9322,7990,10,322,133,5,1
9323,7993,10,311,123,9,4
9324,7999,10,291,127,19,6
9325,8001,10,296,117,15,1
9326,8002,10,285,101,0,0
9327,8005,10,307,120,0,0
9328,8006,10,302,144,20,5
9329,8008,10,244,83,29,4
9330,8012,10,296,106,0,0
9331,8023,10,347,173,18,9
9332,8027,10,313,119,9,3
9333,8028,10,303,117,14,9
9334,8034,10,288,103,0,0
9335,8036,10,315,106,0,0
9336,8040,10,299,108,0,0
9337,8041,10,315,168,0,0
9338,8042,10,299,100,0,0
9339,8044,10,383,255,10,2
9340,8045,10,274,98,2,0
9341,8046,10,322,121,0,0
9342,8049,10,292,105,0,0
9343,8056,10,311,119,0,0
9344,8066,10,327,130,17,4
9345,8067,10,316,107,0,0
9346,8069,10,320,132,0,0
9347,8071,10,315,134,0,0
9348,8073,10,310,120,0,0
9349,8078,10,304,154,30,6
9350,8081,10,319,127,2,0
9351,8085,10,293,103,0,0
9352,8092,10,355,171,11,11
9353,8098,10,304,135,24,6
9354,8103,10,291,108,1,0
9355,8105,10,290,109,0,0
9356,8106,10,271,104,21,5
9357,8108,10,297,106,0,0
9358,8109,10,296,106,0,0
9359,8112,10,304,116,0,0
9360,8113,10,315,124,2,0
9361,8116,10,360,161,22,13
9362,8120,10,303,117,7,1
9363,8122,10,287,106,1,0
9364,8124,10,299,113,0,0
9365,8130,10,271,97,6,3
9366,8133,10,278,99,0,0
9367,8135,10,306,113,0,0
9368,8142,10,347,149,0,0
9369,8146,10,290,113,0,0
9370,8149,10,305,112,1,0
9371,8150,10,273,96,0,0
9372,8151,10,281,101,0,0
9373,8157,10,313,136,1,0
9374,8160,10,296,108,2,0
9375,8169,10,275,98,11,1
9376,8170,10,289,110,13,1
9377,8172,10,264,101,16,2
9378,8173,10,276,98,1,0
9379,8178,10,322,163,25,6
9380,8179,10,325,149,1,0
9381,8182,10,288,105,0,0
9382,8187,10,338,148,0,0
9383,8196,10,288,103,0,0
9384,8197,10,329,149,0,0
9385,8203,10,269,96,0,0
9386,8205,10,308,138,10,2
9387,8206,10,281,100,0,0
9388,8207,10,334,155,10,2
9389,8209,10,286,107,19,3
9390,8214,10,269,108,29,4
9391,8215,10,334,185,37,9
9392,8216,10,289,97,0,0
9393,8219,10,286,113,5,2
9394,8237,10,283,105,12,3
9395,8238,10,317,116,0,0
9396,8240,10,324,126,0,0
9397,8242,10,305,137,19,4
9398,8245,10,272,100,9,2
9399,8246,10,278,111,3,0
9400,8249,10,308,132,0,0
9401,8250,10,273,102,24,7
9402,8251,10,272,94,1,0
9403,8253,10,330,141,0,0
9404,8254,10,290,116,15,6
9405,8260,10,320,121,0,0
9406,8263,10,300,172,30,5
9407,8265,10,275,108,2,0
9408,8266,10,244,83,9,1
9409,8268,10,298,111,8,1
9410,8269,10,296,118,5,2
9411,8270,10,319,170,20,5
9412,8276,10,290,101,0,0
9413,8277,10,291,107,0,0
9414,8285,10,304,127,34,14
9415,8287,10,287,117,30,6
9416,8288,10,301,99,0,0
9417,8292,10,281,104,4,1
9418,8297,10,314,125,0,0
9419,8300,10,300,111,0,0
9420,8304,10,326,162,20,4
9421,8306,10,326,141,6,0
9422,8307,10,287,105,8,1
9423,8308,10,301,103,0,0
9424,8312,10,283,99,0,0
9425,8313,10,276,109,13,3
9426,8315,10,270,102,9,1
9427,8325,10,288,119,21,3
9428,8330,10,290,108,0,0
9429,8331,10,308,121,0,0
9430,8333,10,291,110,0,0
9431,8337,10,299,116,3,0
9432,8338,10,294,100,0,0
9433,8339,10,333,142,0,0
9434,8340,10,321,138,26,6
9435,8343,10,284,107,0,0
9436,8349,10,339,134,0,0
9437,8351,10,317,122,1,0
9438,8356,10,306,126,19,4
9439,8362,10,290,103,0,0
9440,8372,10,331,135,0,0
9441,8375,10,314,148,29,7
9442,8378,10,266,102,33,5
9443,8379,10,298,102,0,0
9444,8383,10,266,96,7,2
9445,8385,10,296,112,22,6
9446,8388,10,282,106,9,2
9447,8389,10,292,105,4,2
9448,8391,10,307,115,0,0
9449,8397,10,333,140,0,0
9450,8400,10,349,162,2,0
9451,8401,10,295,115,23,15
9452,8402,10,303,115,0,0
9453,8405,10,281,104,0,0
9454,8408,10,270,96,0,0
9455,8410,10,331,147,12,1
9456,8411,10,264,104,35,9
9457,8415,10,287,106,13,1
9458,8416,10,314,140,10,5
9459,8417,10,291,112,21,4
9460,8421,10,327,160,4,3
9461,8425,10,293,108,13,7
9462,8427,10,272,98,9,3
9463,8428,10,290,113,6,1
9464,8430,10,303,113,2,0
9465,8432,10,291,121,14,1
9466,8433,10,291,106,0,0
9467,8434,10,288,106,1,0
9468,8436,10,304,114,0,0
9469,8438,10,315,166,47,15
9470,8439,10,297,106,0,0
9471,8440,10,287,109,11,4
9472,8442,10,294,112,0,0
9473,8444,10,290,110,0,0
9474,8450,10,269,92,5,2
9475,8452,10,295,104,0,0
9476,8453,10,293,109,0,0
9477,8455,10,293,113,3,0
9478,8459,10,325,142,20,17
9479,8464,10,274,103,8,1
9480,8467,10,298,106,0,0
9481,8469,10,281,97,0,0
9482,8471,10,336,169,32,9
9483,8474,10,331,164,0,0
9484,8475,10,303,116,4,3
9485,8477,10,295,96,0,0
9486,8481,10,298,133,14,3
9487,8482,10,299,108,0,0
9488,8484,10,310,127,0,0
9489,8485,10,319,128,1,0
9490,8488,10,271,104,12,2
9491,8489,10,305,105,0,0
9492,8494,10,299,117,11,2
9493,8497,10,335,148,11,9
9494,8499,10,308,117,0,0
9495,8501,10,307,131,0,0
9496,8503,10,309,146,3,0
9497,8504,10,296,107,0,0
9498,8507,10,313,119,6,1
9499,8511,10,310,114,0,0
9500,8514,10,348,203,0,0
9501,8516,10,303,119,0,0
9502,8517,10,299,115,18,4
9503,8518,10,312,109,0,0
9504,8519,10,311,114,0,0
9505,8523,10,328,196,59,21
9506,8525,10,307,103,0,0
9507,8526,10,331,136,5,0
9508,8532,10,302,128,0,0
9509,8533,10,286,108,7,3
9510,8534,10,324,148,0,0
9511,8539,10,302,106,3,0
9512,8541,10,319,129,0,0
9513,8542,10,286,102,0,0
9514,8543,10,339,130,0,0
9515,8544,10,282,104,12,2
9516,8545,10,276,113,6,1
9517,8552,10,316,116,0,0
9518,8553,10,318,153,30,10
9519,8557,10,289,109,8,1
9520,8562,10,283,107,0,0
9521,8565,10,309,142,14,5
9522,8572,10,336,167,17,10
9523,8574,10,350,175,11,2
9524,8577,10,292,112,17,7
9525,8580,10,278,113,15,2
9526,8584,10,293,104,0,0
9527,8586,10,308,124,1,0
9528,8589,10,327,131,0,0
9529,8590,10,294,117,1,0
9530,8591,10,267,95,14,2
9531,8592,10,279,105,0,0
9532,8593,10,306,113,0,0
9533,8594,10,299,109,0,0
9534,8595,10,321,128,2,0
9535,8596,10,293,104,0,0
9536,8598,10,287,98,0,0
9537,8601,10,312,149,0,0
9538,8602,10,310,145,25,10
9539,8604,10,264,87,0,0
9540,8605,10,329,149,31,18
9541,8611,10,336,165,3,0
9542,8616,10,297,129,13,1
9543,8619,10,275,103,6,0
9544,8620,10,313,192,31,6
9545,8623,10,276,107,13,3
9546,8629,10,333,131,1,0
9547,8631,10,259,87,0,0
9548,8632,10,313,114,2,0
9549,8634,10,317,108,0,0
9550,8640,10,291,107,1,0
9551,8641,10,332,169,0,0
9552,8645,10,273,95,1,0
9553,8646,10,275,98,1,0
9554,8647,10,330,151,0,0
9555,8648,10,325,135,31,6
9556,8653,10,272,102,2,0
9557,8654,10,283,100,1,0
9558,8655,10,286,114,21,5
9559,8657,10,274,110,6,0
9560,8659,10,300,119,0,0
9561,8660,10,288,105,0,0
9562,8662,10,289,119,19,9
9563,8665,10,318,135,1,0
9564,8666,10,264,90,0,0
9565,8683,10,302,122,27,8
9566,8684,10,269,101,29,7
9567,8686,10,311,116,0,0
9568,8687,10,290,116,11,2
9569,8692,10,299,108,0,0
9570,8696,10,301,117,5,0
